time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-26T16:11:59.880Z,34.1898,68.8899,10.4,3.5,mb,,257,0.372,1.27,us,us10008vid,2017-08-10T01:34:03.040Z,"22 km S of Maydanshakhr, Afghanistan",earthquake,6.5,7.8,0.247,4,reviewed,us,us
2017-05-24T12:40:17.490Z,34.1411,69.027,9.95,3.7,mb,,231,0.399,1.34,us,us10008utd,2017-08-10T01:34:00.040Z,"16 km N of Pul-e ‘Alam, Afghanistan",earthquake,6.8,9.6,0.205,6,reviewed,us,us
2017-05-23T14:37:27.580Z,35.6949,70.1304,87.02,4.3,mb,,94,1.456,0.58,us,us10008ueg,2017-08-10T01:33:59.040Z,"Hindu Kush region, Afghanistan",earthquake,8.1,8.2,0.177,9,reviewed,us,us
2017-05-17T16:19:30.230Z,34.2997,69.4223,13.2,4.5,mb,,76,0.395,0.91,us,us10008t1f,2017-08-05T03:32:10.040Z,"24 km NW of ?uk?mat? Azrah, Afghanistan",earthquake,6.2,1.5,0.076,51,reviewed,us,us
2017-05-17T15:05:27.100Z,34.1767,69.2214,17.15,4.3,mb,,212,0.392,0.89,us,us10008t44,2017-08-05T03:32:10.040Z,"27 km NE of Pul-e ‘Alam, Afghanistan",earthquake,7.1,5.4,0.153,12,reviewed,us,us
2017-04-29T06:17:01.790Z,34.3746,69.8494,10,4,mb,,181,0.686,1.53,us,us10008lye,2017-07-21T02:32:11.040Z,"29 km NE of ?uk?mat? Azrah, Afghanistan",earthquake,6.4,2,0.195,7,reviewed,us,us
2017-04-09T18:20:34.730Z,34.0386,68.9745,10,3.4,mb,,229,0.504,1.2,us,us10008g34,2017-07-05T18:09:54.040Z,"6 km NW of Pul-e ‘Alam, Afghanistan",earthquake,3.9,1.9,0.2,6,reviewed,us,us
2017-02-14T23:58:55.410Z,34.3277,70.467,58.21,3.7,mb,,164,1.195,0.76,us,us20008jup,2017-05-13T01:03:20.040Z,"11 km S of Jal?l?b?d, Afghanistan",earthquake,7.9,8.4,0.159,10,reviewed,us,us
2016-12-08T14:34:51.910Z,34.2167,69.1294,18.64,4.2,mb,,205,0.331,1.28,us,us20007z6p,2017-03-03T07:06:08.040Z,"26 km NNE of Pul-e ‘Alam, Afghanistan",earthquake,5.9,5.1,0.159,11,reviewed,us,us
2016-12-08T10:01:59.840Z,34.1753,69.276,10,4.6,mb,,150,0.412,1.34,us,us20007z4h,2017-03-03T07:06:08.040Z,"30 km NE of Pul-e ‘Alam, Afghanistan",earthquake,5.8,1.9,0.122,22,reviewed,us,us
2016-11-06T01:44:31.210Z,35.9576,69.4163,124.35,4.2,mb,,77,1.446,1.14,us,us100074e0,2017-02-02T02:21:00.040Z,"28 km ESE of Nahr?n, Afghanistan",earthquake,7.6,6.8,0.159,11,reviewed,us,us
2016-09-12T05:14:15.980Z,35.5744,71.8846,35,4.3,mb,,125,1.96,1.29,us,us10006nya,2016-12-07T02:56:12.040Z,"34 km WNW of Thal, Pakistan",earthquake,7.4,2,0.16,11,reviewed,us,us
2016-08-23T22:37:10.560Z,35.9377,69.7244,114.4,4.4,mb,,75,1.501,1.05,us,us10006g6t,2016-11-19T04:58:36.040Z,"55 km ESE of Nahr?n, Afghanistan",earthquake,5.9,7.5,0.101,28,reviewed,us,us
2016-08-04T02:20:06.480Z,35.2761,69.1851,10,4.6,mb,,75,0.742,0.84,us,us100069ys,2016-10-19T04:52:22.040Z,"18 km NNW of Jabal os Saraj, Afghanistan",earthquake,3.1,1.9,0.103,28,reviewed,us,us
2016-07-27T12:37:15.470Z,35.9853,69.1865,108.31,4.5,mb,,52,1.446,0.72,us,us20006i2p,2016-09-24T22:47:21.040Z,"10 km SSE of Nahr?n, Afghanistan",earthquake,4.8,7.1,0.081,45,reviewed,us,us
2016-06-27T05:27:43.810Z,32.1823,69.6512,46.92,4.6,mb,,89,2.406,0.61,us,us2000674d,2016-08-31T03:08:18.040Z,"14 km SSE of Wana, Pakistan",earthquake,8,5.8,0.064,74,reviewed,us,us
2016-06-20T20:27:14.630Z,35.7257,68.4447,16.6,4.3,mb,,71,1.279,0.83,us,us200065ky,2016-08-27T02:15:32.040Z,"20 km S of ?uk?mat? Dahanah-ye Gh?r?, Afghanistan",earthquake,6.2,5,0.106,25,reviewed,us,us
2016-06-04T18:20:44.820Z,35.4118,68.555,27.06,4,mb,,106,0.957,1.04,us,us2000622n,2016-08-18T00:36:30.040Z,"55 km S of ?uk?mat? Dahanah-ye Gh?r?, Afghanistan",earthquake,4.9,6.5,0.134,15,reviewed,us,us
2016-05-31T17:42:41.270Z,35.8184,69.7339,107.49,4.6,mb,,45,1.394,0.97,us,us200061tg,2016-08-10T22:30:29.040Z,"59 km NNE of B?z?rak, Afghanistan",earthquake,2.9,6.1,0.079,48,reviewed,us,us
