time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-05-13T15:35:41.180Z,28.286,66.341,35.0,4.5,mb,86.0,109.4,,0.97,us,usp000j1hs,2014-11-07T01:44:50.323Z,"24 km SSE of Surab, Pakistan",earthquake,,,,42.0,reviewed,us,us
2010-12-06T20:31:40.910Z,28.233,66.388,10.0,4.0,mb,27.0,148.8,,0.92,us,usp000hqks,2014-11-07T01:43:05.086Z,"31 km SSE of Surab, Pakistan",earthquake,,,,7.0,reviewed,us,us
2010-11-12T09:37:19.960Z,30.178,67.117,27.0,4.7,mb,54.0,80.4,,1.05,us,usp000hpex,2020-09-21T17:06:05.103Z,"11 km E of Quetta, Pakistan",earthquake,,16.2,,11.0,reviewed,us,us
2010-10-07T01:21:26.150Z,28.674,66.076,10.0,4.6,mb,49.0,96.5,,1.18,us,usp000hmpz,2014-11-07T01:42:39.533Z,"26 km NW of Surab, Pakistan",earthquake,,,,19.0,reviewed,us,us
2010-09-09T19:45:07.210Z,28.229,66.374,12.1,4.3,mb,40.0,91.9,,0.95,us,usp000hkgw,2014-11-07T01:42:25.913Z,"31 km SSE of Surab, Pakistan",earthquake,,33.3,,11.0,reviewed,us,us
2010-08-14T20:18:02.280Z,28.326,66.323,35.0,5.2,mwc,107.0,37.0,,1.21,us,usp000hj6d,2022-05-02T22:08:53.725Z,"19 km SSE of Surab, Pakistan",earthquake,,,,,reviewed,us,gcmt
2010-07-12T14:35:15.590Z,28.877,66.495,1.8,4.1,mb,26.0,137.5,,1.31,us,usp000hf6v,2014-11-07T01:41:52.791Z,"19 km SSW of Kalat, Pakistan",earthquake,,43.8,,5.0,reviewed,us,us
2010-06-05T16:59:15.930Z,28.169,65.966,10.0,5.0,mwc,75.0,88.0,,1.07,us,usp000hdme,2022-05-02T21:58:20.683Z,"46 km SW of Surab, Pakistan",earthquake,,,,,reviewed,us,gcmt
2009-12-12T16:22:10.860Z,28.449,66.621,32.8,4.8,mwc,107.0,96.9,,0.92,us,usp000h4zn,2016-11-10T02:21:34.190Z,"35 km E of Surab, Pakistan",earthquake,,20.1,,,reviewed,us,gcmt
2009-09-10T04:54:31.960Z,28.575,66.454,12.5,4.9,mb,97.0,59.7,,0.91,us,usp000h1cy,2022-05-02T19:49:42.666Z,"21 km ENE of Surab, Pakistan",earthquake,,21.6,,49.0,reviewed,us,us
2009-09-10T04:46:14.680Z,28.608,66.443,37.9,4.9,mb,111.0,56.8,,0.91,us,usp000h1cx,2022-05-02T21:21:30.106Z,"21 km NE of Surab, Pakistan",earthquake,,10.7,,52.0,reviewed,us,us
2009-03-02T15:05:02.690Z,30.518,67.776,10.0,5.0,mb,96.0,31.9,,1.08,us,usp000guj5,2014-11-07T01:38:31.392Z,"15 km NNE of Ziarat, Pakistan",earthquake,,,,34.0,reviewed,us,us
2009-01-09T13:04:10.570Z,30.389,67.482,10.0,4.3,mb,27.0,147.4,,0.72,us,usp000gsdm,2014-11-07T01:38:11.220Z,"11 km SSW of Alik Ghund, Pakistan",earthquake,,,,5.0,reviewed,us,us
2008-12-31T06:17:07.650Z,30.452,67.503,10.0,4.4,mb,36.0,96.4,,0.88,us,usp000grwm,2014-11-07T01:38:04.819Z,"4 km SSW of Alik Ghund, Pakistan",earthquake,,,,9.0,reviewed,us,us
2008-12-27T18:39:54.150Z,30.229,67.789,10.0,3.5,mb,11.0,330.9,,1.23,us,usp000grn1,2014-11-07T01:38:03.404Z,"18 km SSE of Ziarat, Pakistan",earthquake,,,,2.0,reviewed,us,us
2008-12-24T02:10:46.100Z,30.301,67.545,10.0,3.7,mb,29.0,147.5,,1.44,us,usp000grb6,2014-11-07T01:38:02.115Z,"19 km WSW of Ziarat, Pakistan",earthquake,,,,4.0,reviewed,us,us
2008-12-23T19:37:29.120Z,30.321,67.671,10.0,4.5,mb,32.0,147.4,,1.17,us,usp000gra4,2014-11-07T01:38:01.650Z,"8 km SW of Ziarat, Pakistan",earthquake,,,,14.0,reviewed,us,us
2008-12-20T06:43:04.260Z,30.297,67.308,10.0,4.0,mb,26.0,147.5,,1.1,us,usp000gr00,2014-11-07T01:38:00.221Z,"29 km SW of Alik Ghund, Pakistan",earthquake,,,,5.0,reviewed,us,us
2008-12-14T11:59:16.630Z,30.419,67.88,10.0,3.9,mb,21.0,157.3,,1.47,us,usp000gqka,2014-11-07T01:37:58.146Z,"15 km ENE of Ziarat, Pakistan",earthquake,,,,4.0,reviewed,us,us
2008-12-10T01:18:04.200Z,30.356,67.506,10.0,3.6,mb,18.0,128.7,,0.95,us,usp000gqac,2014-11-07T01:37:56.968Z,"14 km S of Alik Ghund, Pakistan",earthquake,,,,3.0,reviewed,us,us
2008-12-09T22:52:37.620Z,30.442,67.404,10.0,5.7,mwc,193.0,40.9,,0.74,us,usp000gqa5,2022-05-02T21:06:59.877Z,"12 km WSW of Alik Ghund, Pakistan",earthquake,,,,,reviewed,us,gcmt
2008-12-09T12:57:18.010Z,30.306,67.64,10.0,5.2,mb,97.0,96.5,,0.96,us,usp000gq8s,2014-11-07T01:37:56.139Z,"11 km SW of Ziarat, Pakistan",earthquake,,,,43.0,reviewed,us,us
2008-12-09T05:53:43.050Z,30.393,67.448,10.0,5.3,mwc,161.0,40.8,,1.01,us,usp000gq7v,2016-11-10T02:05:11.231Z,"12 km SSW of Alik Ghund, Pakistan",earthquake,,,,,reviewed,us,gcmt
